Year,District,Jan-FebDistrict,Mar-MayDistrict,Jun-SepDistrict,Oct-DecDistrict,AnnualDistrict,JanFebNational,MarMayNational,JunSepNational,OctDecNational,AnnualNational
1998,Nalgonda,24.3115,30.884666666666664,28.93625,24.87733333333333,27.637833333333333,20.83,27.82,28.31,23.43,25.72
1999,Nalgonda,25.2525,31.790333333333333,28.205250000000003,24.552000000000003,27.696083333333334,20.81,27.81,27.92,23.37,25.57
2000,Nalgonda,24.545500000000004,31.174333333333333,27.737499999999997,24.691000000000003,27.303083333333333,20.53,27.63,27.85,23.65,25.53
2001,Nalgonda,24.950000000000003,30.423000000000002,27.70425,24.786999999999995,27.195583333333335,20.78,27.73,27.92,23.61,25.6
2002,Nalgonda,25.3345,31.816666666666666,27.998250000000002,24.415000000000003,27.61308333333334,20.74,28.02,28.17,23.57,25.74
2003,Nalgonda,24.058,31.449666666666662,28.412,24.521,27.473,20.71,27.83,28.1,23.33,25.61
2004,Nalgonda,24.249499999999998,31.32166666666667,28.718500000000002,24.29133333333333,27.51766666666667,20.76,28.1,28.02,23.3,25.65
2005,Nalgonda,24.764,31.603666666666665,28.055500000000002,23.68766666666667,27.302000000000007,20.8,27.7,28.25,23.1,25.58
2006,Nalgonda,23.7815,30.485333333333333,28.7795,24.960333333333335,27.418166666666664,21.39,27.69,28.02,23.59,25.72
2007,Nalgonda,25.1535,31.35466666666667,28.3615,24.373,27.578000000000003,20.92,27.84,28.11,23.42,25.67
2008,Nalgonda,23.862000000000002,30.545666666666666,28.912499999999998,25.911666666666665,27.72883333333334,20.26,27.7,27.85,23.85,25.55
2009,Nalgonda,26.04,32.24933333333333,29.10725,24.631333333333334,28.262583333333335,21.59,28.12,28.55,23.61,26.05
2010,Nalgonda,24.5025,31.378666666666664,27.9095,24.728333333333335,27.413666666666668,21.09,28.89,28.2,23.58,26.03
2011,Nalgonda,25.128,31.163,27.514000000000003,25.057000000000002,27.41433333333333,20.52,27.67,28.06,23.71,25.62
2012,Nalgonda,25.3155,31.512666666666664,28.28725,25.064999999999998,27.792749999999998,20.36,27.82,28.26,23.33,25.6
2013,Nalgonda,24.792,32.02333333333333,28.38475,24.713333333333335,27.777749999999997,20.93,28.04,28.03,23.36,25.68
1997,Nellore,24.317,31.111666666666668,30.268,25.794999999999998,28.368833333333328,20.2,27.23,28.13,23.22,25.35
1998,Nellore,24.822000000000003,30.773,30.3295,25.48866666666667,28.312249999999995,20.83,27.82,28.31,23.43,25.72
1999,Nellore,25.3065,31.451000000000004,29.344,25.36633333333333,28.20341666666667,20.81,27.81,27.92,23.37,25.57
2000,Nellore,24.534999999999997,30.689666666666668,29.14425,25.31833333333333,27.805916666666672,20.53,27.63,27.85,23.65,25.53
2001,Nellore,25.2935,30.384666666666664,29.45225,25.41033333333333,27.981749999999995,20.78,27.73,27.92,23.61,25.6
2002,Nellore,25.515,31.354333333333333,29.41325,25.328333333333333,28.22758333333333,20.74,28.02,28.17,23.57,25.74
2003,Nellore,24.654,30.795666666666666,30.000999999999998,25.375,28.152,20.71,27.83,28.1,23.33,25.61
2004,Nellore,24.688,31.160666666666668,29.945249999999998,25.198000000000004,28.186083333333332,20.76,28.1,28.02,23.3,25.65
2005,Nellore,25.311999999999998,31.288333333333338,29.982249999999997,24.837666666666667,28.244250000000005,20.8,27.7,28.25,23.1,25.58
2006,Nellore,24.869999999999997,30.625333333333334,29.92,25.711666666666662,28.202583333333326,21.39,27.69,28.02,23.59,25.72
2007,Nellore,25.389,31.350000000000005,29.322000000000003,25.237666666666666,28.15241666666667,20.92,27.84,28.11,23.42,25.67
2008,Nellore,24.632,30.942666666666668,30.226,25.893333333333334,28.389666666666667,20.26,27.7,27.85,23.85,25.55
2009,Nellore,26.509500000000003,31.899999999999995,30.286250000000003,25.482,28.85916666666667,21.59,28.12,28.55,23.61,26.05
2010,Nellore,25.1495,31.263,29.24425,25.478333333333335,28.125,21.09,28.89,28.2,23.58,26.03
2011,Nellore,25.7795,31.06566666666667,29.2175,25.560000000000002,28.19216666666667,20.52,27.67,28.06,23.71,25.62
2012,Nellore,25.892,31.62466666666667,29.957,25.539,28.591916666666673,20.36,27.82,28.26,23.33,25.6
2013,Nellore,25.331,31.679999999999996,30.17075,25.47066666666667,28.56641666666667,20.93,28.04,28.03,23.36,25.68
1997,Nizamabad,24.043,32.11933333333334,27.415,25.257,27.489583333333332,20.2,27.23,28.13,23.22,25.35
1998,Nizamabad,24.448500000000003,31.16633333333333,28.09,24.628,27.386666666666667,20.83,27.82,28.31,23.43,25.72
1999,Nizamabad,25.312,32.161,27.39825,23.877333333333336,27.361000000000004,20.81,27.81,27.92,23.37,25.57
2000,Nizamabad,24.206000000000003,31.301333333333332,26.63375,24.296666666666667,26.81175,20.53,27.63,27.85,23.65,25.53
2001,Nizamabad,24.490000000000002,30.316999999999997,26.478749999999998,24.278666666666666,26.55683333333333,20.78,27.73,27.92,23.61,25.6
2002,Nizamabad,24.8535,31.953999999999997,27.062,24.12366666666667,27.182333333333332,20.74,28.02,28.17,23.57,25.74
2003,Nizamabad,23.792,31.802333333333337,27.4935,23.886666666666667,27.05208333333334,20.71,27.83,28.1,23.33,25.61
2004,Nizamabad,23.960500000000003,31.570999999999998,27.621500000000005,23.666999999999998,27.010083333333338,20.76,28.1,28.02,23.3,25.65
2005,Nizamabad,24.3085,31.621,26.564750000000004,23.396,26.66058333333333,20.8,27.7,28.25,23.1,25.58
2006,Nizamabad,23.043,30.599333333333334,28.097749999999998,24.798000000000002,27.05575,21.39,27.69,28.02,23.59,25.72
2007,Nizamabad,25.3405,31.823000000000004,27.52575,23.73166666666667,27.287333333333333,20.92,27.84,28.11,23.42,25.67
2008,Nizamabad,22.948999999999998,30.282333333333337,27.430500000000002,25.429000000000002,26.89616666666667,20.26,27.7,27.85,23.85,25.55
2009,Nizamabad,25.0895,32.34733333333333,28.185,24.06833333333333,27.680499999999995,21.59,28.12,28.55,23.61,26.05
2010,Nizamabad,24.068,31.554999999999996,26.656750000000002,24.019000000000002,26.79041666666667,21.09,28.89,28.2,23.58,26.03
2011,Nizamabad,24.500999999999998,31.197000000000003,26.652,24.83966666666667,26.976666666666663,20.52,27.67,28.06,23.71,25.62
2012,Nizamabad,25.086,31.579666666666668,27.202250000000003,24.75466666666667,27.331999999999997,20.36,27.82,28.26,23.33,25.6
2013,Nizamabad,24.6715,32.13166666666667,26.989000000000004,24.392333333333337,27.239250000000002,20.93,28.04,28.03,23.36,25.68
1997,Prakasam,24.881999999999998,32.144,30.17825,26.337,28.82666666666667,20.2,27.23,28.13,23.22,25.35
1998,Prakasam,25.378500000000003,31.680666666666667,30.389750000000003,25.659666666666666,28.69475,20.83,27.82,28.31,23.43,25.72
1999,Prakasam,25.945500000000003,32.217000000000006,29.354750000000003,25.705333333333332,28.58975,20.81,27.81,27.92,23.37,25.57
2000,Prakasam,25.2515,31.448333333333334,29.1015,25.566000000000003,28.162666666666667,20.53,27.63,27.85,23.65,25.53
2001,Prakasam,25.852,31.034000000000002,29.35425,25.657333333333337,28.266250000000003,20.78,27.73,27.92,23.61,25.6
2002,Prakasam,26.07,32.25933333333333,29.366500000000002,25.474,28.567166666666665,20.74,28.02,28.17,23.57,25.74
2003,Prakasam,25.106500000000004,31.76,29.9865,25.723000000000003,28.55066666666667,20.71,27.83,28.1,23.33,25.61
2004,Prakasam,25.2935,32.028,30.274499999999996,25.461,28.679333333333332,20.76,28.1,28.02,23.3,25.65
2005,Prakasam,25.7495,32.224,30.033250000000002,24.978333333333335,28.60325,20.8,27.7,28.25,23.1,25.58
2006,Prakasam,25.244500000000002,31.471,30.196250000000003,26.036333333333335,28.649666666666665,21.39,27.69,28.02,23.59,25.72
2007,Prakasam,25.9925,32.227,29.495,25.348000000000003,28.55749999999999,20.92,27.84,28.11,23.42,25.67
2008,Prakasam,25.091,31.675,30.34425,26.605,28.866583333333335,20.26,27.7,27.85,23.85,25.55
2009,Prakasam,27.1075,32.965666666666664,30.464750000000002,25.784999999999997,29.36049999999999,21.59,28.12,28.55,23.61,26.05
2010,Prakasam,25.67,32.22366666666667,29.3415,25.835333333333335,28.573583333333342,21.09,28.89,28.2,23.58,26.03
2011,Prakasam,26.2885,32.01233333333334,29.145,26.03233333333333,28.607583333333338,20.52,27.67,28.06,23.71,25.62
2012,Prakasam,26.484,32.480333333333334,29.91125,26.030666666666672,29.01216666666667,20.36,27.82,28.26,23.33,25.6
2013,Prakasam,25.907,32.75366666666667,30.054750000000002,25.817999999999998,28.979000000000003,20.93,28.04,28.03,23.36,25.68
1997,Rangareddi,24.261000000000003,32.249,27.86775,25.96366666666667,27.88591666666667,20.2,27.23,28.13,23.22,25.35
1998,Rangareddi,24.651,31.34766666666667,28.333499999999997,24.88466666666667,27.61108333333333,20.83,27.82,28.31,23.43,25.72
1999,Rangareddi,25.5365,32.18333333333334,27.708750000000002,24.546000000000003,27.674666666666667,20.81,27.81,27.92,23.37,25.57
2000,Rangareddi,24.8215,31.555333333333333,27.17125,24.749666666666666,27.270250000000004,20.53,27.63,27.85,23.65,25.53
2001,Rangareddi,25.023,30.510333333333335,27.00325,24.791666666666668,26.997083333333332,20.78,27.73,27.92,23.61,25.6
2002,Rangareddi,25.551499999999997,32.233333333333334,27.40875,24.564000000000004,27.594166666666666,20.74,28.02,28.17,23.57,25.74
2003,Rangareddi,24.0725,31.881333333333334,27.8345,24.574333333333332,27.40416666666667,20.71,27.83,28.1,23.33,25.61
2004,Rangareddi,24.4495,31.75733333333333,27.981,24.22566666666667,27.397666666666666,20.76,28.1,28.02,23.3,25.65
2005,Rangareddi,24.9285,31.893,27.347749999999998,23.631,27.15166666666667,20.8,27.7,28.25,23.1,25.58
2006,Rangareddi,23.836,30.85366666666667,28.2715,24.95266666666667,27.34808333333333,21.39,27.69,28.02,23.59,25.72
2007,Rangareddi,25.592,31.769333333333332,27.825250000000004,24.35366666666667,27.571166666666667,20.92,27.84,28.11,23.42,25.67
2008,Rangareddi,23.950000000000003,30.75333333333333,28.157,26.026,27.57216666666667,20.26,27.7,27.85,23.85,25.55
2009,Rangareddi,26.131,32.65833333333333,28.51675,24.524666666666665,28.156499999999998,21.59,28.12,28.55,23.61,26.05
2010,Rangareddi,24.6965,31.688,27.156,24.676333333333332,27.25916666666667,21.09,28.89,28.2,23.58,26.03
2011,Rangareddi,25.270500000000002,31.341333333333335,26.87875,25.067666666666668,27.273583333333335,20.52,27.67,28.06,23.71,25.62
2012,Rangareddi,25.654,31.83066666666667,27.6155,25.025000000000002,27.69475,20.36,27.82,28.26,23.33,25.6
2013,Rangareddi,24.9965,32.364,27.6325,24.77,27.660416666666663,20.93,28.04,28.03,23.36,25.68
1997,Srikakulam,21.2455,26.85766666666667,26.2635,22.882,24.73033333333333,20.2,27.23,28.13,23.22,25.35
1998,Srikakulam,20.976999999999997,26.214333333333332,27.13775,22.866,24.812166666666666,20.83,27.82,28.31,23.43,25.72
1999,Srikakulam,21.581,26.78533333333333,26.497249999999998,23.652,25.038583333333335,20.81,27.81,27.92,23.37,25.57
2000,Srikakulam,21.979999999999997,27.397999999999996,26.527,23.125333333333334,25.136499999999998,20.53,27.63,27.85,23.65,25.53
2001,Srikakulam,22.2575,25.986,26.3695,23.300666666666668,24.821083333333338,20.78,27.73,27.92,23.61,25.6
2002,Srikakulam,22.5685,27.809,26.998749999999998,22.846999999999998,25.425,20.74,28.02,28.17,23.57,25.74
2003,Srikakulam,21.3945,26.895,26.756500000000003,22.956666666666667,24.9475,20.71,27.83,28.1,23.33,25.61
2004,Srikakulam,21.8635,27.095333333333333,26.928,23.261,25.209,20.76,28.1,28.02,23.3,25.65
2005,Srikakulam,21.941,27.647000000000002,26.380000000000003,22.91133333333333,25.08975,20.8,27.7,28.25,23.1,25.58
2006,Srikakulam,21.515500000000003,27.028000000000002,27.070750000000004,23.195666666666668,25.16541666666667,21.39,27.69,28.02,23.59,25.72
2007,Srikakulam,22.0715,27.515,26.536500000000004,23.128333333333334,25.184916666666666,20.92,27.84,28.11,23.42,25.67
2008,Srikakulam,21.491,26.594666666666665,27.028750000000002,23.982333333333333,25.23566666666667,20.26,27.7,27.85,23.85,25.55
2009,Srikakulam,22.612,27.149,26.86975,23.679666666666673,25.43241666666667,21.59,28.12,28.55,23.61,26.05
2010,Srikakulam,22.3105,27.819333333333333,26.7575,23.10633333333333,25.369,21.09,28.89,28.2,23.58,26.03
2011,Srikakulam,22.462,27.589333333333332,26.64225,23.376666666666665,25.365916666666674,20.52,27.67,28.06,23.71,25.62
2012,Srikakulam,22.3945,27.717666666666663,26.9325,23.719333333333328,25.56916666666667,20.36,27.82,28.26,23.33,25.6
2013,Srikakulam,22.5875,27.933333333333337,27.043,23.311333333333334,25.590083333333336,20.93,28.04,28.03,23.36,25.68
1997,Vishakhapatnam,23.3495,29.827333333333332,28.53175,25.161,27.14925,20.2,27.23,28.13,23.22,25.35
1998,Vishakhapatnam,23.360500000000002,28.971,29.423000000000002,25.203000000000003,27.244583333333335,20.83,27.82,28.31,23.43,25.72
1999,Vishakhapatnam,24.2675,29.993333333333336,28.432500000000005,24.966333333333335,27.262,20.81,27.81,27.92,23.37,25.57
2000,Vishakhapatnam,23.628999999999998,29.68166666666667,28.18725,24.769333333333332,26.94666666666667,20.53,27.63,27.85,23.65,25.53
2001,Vishakhapatnam,24.1535,28.640333333333334,28.1385,25.238333333333333,26.874750000000002,20.78,27.73,27.92,23.61,25.6
2002,Vishakhapatnam,24.6075,30.212333333333333,28.594250000000002,24.532666666666668,27.318916666666667,20.74,28.02,28.17,23.57,25.74
2003,Vishakhapatnam,23.247,29.467,28.54525,24.68133333333333,26.926666666666666,20.71,27.83,28.1,23.33,25.61
2004,Vishakhapatnam,23.5625,29.58566666666667,28.908,24.825,27.16575,20.76,28.1,28.02,23.3,25.65
2005,Vishakhapatnam,23.872,30.149,28.182,24.392666666666667,27.00808333333333,20.8,27.7,28.25,23.1,25.58
2006,Vishakhapatnam,23.3,29.128,28.943,24.93166666666667,27.045916666666667,21.39,27.69,28.02,23.59,25.72
2007,Vishakhapatnam,23.869999999999997,29.941333333333333,28.4615,24.708333333333332,27.127916666666668,20.92,27.84,28.11,23.42,25.67
2008,Vishakhapatnam,23.197000000000003,29.072333333333333,29.10025,25.884,27.305333333333333,20.26,27.7,27.85,23.85,25.55
2009,Vishakhapatnam,24.895,29.908666666666665,28.8995,25.236,27.5685,21.59,28.12,28.55,23.61,26.05
2010,Vishakhapatnam,23.884,30.152333333333335,28.55775,24.779,27.232750000000006,21.09,28.89,28.2,23.58,26.03
2011,Vishakhapatnam,24.45,30.096666666666664,28.244750000000003,25.031666666666666,27.271999999999995,20.52,27.67,28.06,23.71,25.62
2012,Vishakhapatnam,24.221500000000002,30.100333333333335,28.67875,25.392,27.469583333333333,20.36,27.82,28.26,23.33,25.6
2013,Vishakhapatnam,24.273,30.483999999999998,28.876250000000002,24.947000000000003,27.528666666666666,20.93,28.04,28.03,23.36,25.68
1997,Vizianagaram,21.755499999999998,28.125333333333334,26.782500000000002,23.407333333333337,25.436583333333335,20.2,27.23,28.13,23.22,25.35
1998,Vizianagaram,21.557499999999997,27.21166666666667,27.80125,23.506999999999994,25.539666666666665,20.83,27.82,28.31,23.43,25.72
1999,Vizianagaram,22.4235,28.14033333333333,26.983999999999998,23.62366666666667,25.672916666666666,20.81,27.81,27.92,23.37,25.57
2000,Vizianagaram,22.1475,28.226,26.86525,23.27,25.52033333333333,20.53,27.63,27.85,23.65,25.53
2001,Vizianagaram,22.538000000000004,26.791,26.61775,23.685000000000002,25.24791666666667,20.78,27.73,27.92,23.61,25.6
2002,Vizianagaram,23.055500000000002,28.702333333333332,27.2725,23.061666666666667,25.87441666666666,20.74,28.02,28.17,23.57,25.74
2003,Vizianagaram,21.624000000000002,27.828333333333333,27.031000000000002,23.112333333333336,25.349500000000003,20.71,27.83,28.1,23.33,25.61
2004,Vizianagaram,22.0475,28.070333333333334,27.29875,23.358666666666664,25.63141666666667,20.76,28.1,28.02,23.3,25.65
2005,Vizianagaram,22.332500000000003,28.575000000000003,26.58625,22.975666666666665,25.471833333333336,20.8,27.7,28.25,23.1,25.58
2006,Vizianagaram,21.7575,27.694,27.47875,23.364,25.55033333333333,21.39,27.69,28.02,23.59,25.72
2007,Vizianagaram,22.383499999999998,28.414,26.963250000000002,23.259666666666664,25.636749999999996,20.92,27.84,28.11,23.42,25.67
2008,Vizianagaram,21.64,27.388666666666666,27.448999999999998,24.362333333333336,25.694083333333335,20.26,27.7,27.85,23.85,25.55
2009,Vizianagaram,23.125,28.136,27.30325,23.795666666666666,25.938166666666664,21.59,28.12,28.55,23.61,26.05
2010,Vizianagaram,22.4735,28.681,27.020500000000002,23.185333333333332,25.718999999999998,21.09,28.89,28.2,23.58,26.03
2011,Vizianagaram,22.935499999999998,28.465666666666667,26.899250000000002,23.524333333333335,25.7865,20.52,27.67,28.06,23.71,25.62
2012,Vizianagaram,22.698500000000003,28.55633333333333,27.14475,23.889,25.942666666666668,20.36,27.82,28.26,23.33,25.6
2013,Vizianagaram,22.842,28.88666666666667,27.3545,23.515666666666664,26.025750000000002,20.93,28.04,28.03,23.36,25.68
1997,Warangal,23.825499999999998,32.083333333333336,29.174499999999995,25.355,28.055333333333333,20.2,27.23,28.13,23.22,25.35
1998,Warangal,24.2985,31.05666666666667,29.615250000000003,24.976,27.929666666666662,20.83,27.82,28.31,23.43,25.72
1999,Warangal,25.076,32.32633333333333,28.619500000000002,24.452333333333332,27.913833333333333,20.81,27.81,27.92,23.37,25.57
2000,Warangal,24.297,31.555333333333333,28.16275,24.58366666666667,27.471833333333333,20.53,27.63,27.85,23.65,25.53
2001,Warangal,24.6625,30.34866666666667,28.01225,25.055333333333333,27.29883333333333,20.78,27.73,27.92,23.61,25.6
2002,Warangal,25.201,31.985666666666663,28.381500000000003,24.381,27.752333333333336,20.74,28.02,28.17,23.57,25.74
2003,Warangal,23.648,31.886666666666667,29.093,24.226333333333333,27.66725,20.71,27.83,28.1,23.33,25.61
2004,Warangal,24.057499999999997,31.838666666666665,29.185750000000002,24.234333333333336,27.756416666666663,20.76,28.1,28.02,23.3,25.65
2005,Warangal,24.595,32.035000000000004,28.10425,24.061333333333334,27.49133333333333,20.8,27.7,28.25,23.1,25.58
2006,Warangal,23.2325,30.748333333333335,29.42925,24.929666666666666,27.60133333333333,21.39,27.69,28.02,23.59,25.72
2007,Warangal,25.265,31.85366666666667,29.05425,24.51833333333333,27.988583333333338,20.92,27.84,28.11,23.42,25.67
2008,Warangal,23.758499999999998,30.855666666666664,29.4245,26.280666666666672,28.052000000000007,20.26,27.7,27.85,23.85,25.55
2009,Warangal,25.9985,32.531666666666666,29.65725,24.869333333333334,28.569083333333335,21.59,28.12,28.55,23.61,26.05
2010,Warangal,24.426499999999997,31.878666666666664,28.33725,24.831333333333333,27.694333333333333,21.09,28.89,28.2,23.58,26.03
2011,Warangal,25.2675,31.56533333333333,28.1045,25.263,27.7865,20.52,27.67,28.06,23.71,25.62
2012,Warangal,25.296,31.824333333333332,28.602249999999998,25.326999999999998,28.03791666666667,20.36,27.82,28.26,23.33,25.6
2013,Warangal,24.853500000000004,32.46233333333333,28.73525,25.00866666666667,28.088416666666664,20.93,28.04,28.03,23.36,25.68
1997,West Godavari,24.073500000000003,30.157666666666668,30.07125,26.15366666666667,28.113833333333336,20.2,27.23,28.13,23.22,25.35
1998,West Godavari,24.4495,29.649666666666672,30.508499999999998,26.036333333333335,28.165916666666664,20.83,27.82,28.31,23.43,25.72
1999,West Godavari,25.256999999999998,30.536333333333335,29.356499999999997,25.813333333333333,28.082416666666663,20.81,27.81,27.92,23.37,25.57
2000,West Godavari,24.491,30.064666666666664,28.981,25.737333333333336,27.692666666666668,20.53,27.63,27.85,23.65,25.53
2001,West Godavari,25.332,29.821,29.42125,26.07166666666667,28.002250000000004,20.78,27.73,27.92,23.61,25.6
2002,West Godavari,25.481499999999997,30.498333333333335,29.39575,25.37633333333333,28.014166666666668,20.74,28.02,28.17,23.57,25.74
2003,West Godavari,24.401500000000002,30.125,29.8855,25.780333333333335,28.00508333333333,20.71,27.83,28.1,23.33,25.61
2004,West Godavari,24.5365,29.874666666666666,30.39575,25.75266666666667,28.12816666666666,20.76,28.1,28.02,23.3,25.65
2005,West Godavari,24.8895,30.631,29.72575,25.244333333333334,28.025666666666666,20.8,27.7,28.25,23.1,25.58
